context,prompt,answer,f1,predictions
"A mesura que el nord-oest d’Europa va començar a escalfar-se lentament des de fa 22.000 anys, el subsol gelat i les glaceres alpines expandides van començar a descongelar-se i les cobertes de neu de la tardor-hivern es van fondre a la primavera. Gran part de la descàrrega es va dirigir al Rin i la seva extensió riu avall. L'escalfament ràpid i els canvis de vegetació, per obrir bosc, van començar al voltant de fa 13.000 BP. Cap al 9.000 BP, Europa estava completament coberta per boscos. Amb una disminució de la cobertura de gel a escala mundial, els nivells d’aigua de l’oceà van augmentar i el Canal de la Mànega i el mar del Nord es van reinundar. L’aigua de desglaç, afegint-se a l’oceà i la subsidència terrestre, va ofegar les antigues costes d’Europa de manera transgressional.","A mesura que el nord-oest d’Europa va començar a escalfar-se lentament des de fa 22.000 anys, el subsol gelat i les glaceres alpines expandides van començar a descongelar-se i les cobertes de neu de la tardor-hivern es van fondre a la primavera. Gran part de la descàrrega es va dirigir al Rin i la seva extensió riu avall. L'escalfament ràpid i els canvis de vegetació, per obrir bosc, van començar al voltant de fa 13.000 BP. Cap al 9.000 BP, Europa estava completament coberta per boscos. Amb una disminució de la cobertura de gel a escala mundial, els nivells d’aigua de l’oceà van augmentar i el Canal de la Mànega i el mar del Nord es van reinundar. L’aigua de desglaç, afegint-se a l’oceà i la subsidència terrestre, va ofegar les antigues costes d’Europa de manera transgressional.
----
Pregunta: Quan va estar Europa completament coberta per boscos i recuperada de la darrera era glacial?
Resposta: 9.000 BP
----
Pregunta: Quan va començar Europa a escalfar-se lentament des de la darrera era glacial?
Resposta:",fa 22.000 anys,0.4,22.000 BP
"A mesura que el nord-oest d’Europa va començar a escalfar-se lentament des de fa 22.000 anys, el subsol gelat i les glaceres alpines expandides van començar a descongelar-se i les cobertes de neu de la tardor-hivern es van fondre a la primavera. Gran part de la descàrrega es va dirigir al Rin i la seva extensió riu avall. L'escalfament ràpid i els canvis de vegetació, per obrir bosc, van començar al voltant de fa 13.000 BP. Cap al 9.000 BP, Europa estava completament coberta per boscos. Amb una disminució de la cobertura de gel a escala mundial, els nivells d’aigua de l’oceà van augmentar i el Canal de la Mànega i el mar del Nord es van reinundar. L’aigua de desglaç, afegint-se a l’oceà i la subsidència terrestre, va ofegar les antigues costes d’Europa de manera transgressional.","A mesura que el nord-oest d’Europa va començar a escalfar-se lentament des de fa 22.000 anys, el subsol gelat i les glaceres alpines expandides van començar a descongelar-se i les cobertes de neu de la tardor-hivern es van fondre a la primavera. Gran part de la descàrrega es va dirigir al Rin i la seva extensió riu avall. L'escalfament ràpid i els canvis de vegetació, per obrir bosc, van començar al voltant de fa 13.000 BP. Cap al 9.000 BP, Europa estava completament coberta per boscos. Amb una disminució de la cobertura de gel a escala mundial, els nivells d’aigua de l’oceà van augmentar i el Canal de la Mànega i el mar del Nord es van reinundar. L’aigua de desglaç, afegint-se a l’oceà i la subsidència terrestre, va ofegar les antigues costes d’Europa de manera transgressional.
----
Pregunta: Quan va començar Europa a escalfar-se lentament des de la darrera era glacial?
Resposta: fa 22.000 anys
----
Pregunta: Què van començar a fer el subsol gelat i les glaceres alpines expandides?
Resposta:",descongelar-se,0.125,Van començar a descongelar-se i les cobertes de neu a la tardor-hivern es van fondre a la primavera.
"A mesura que el nord-oest d’Europa va començar a escalfar-se lentament des de fa 22.000 anys, el subsol gelat i les glaceres alpines expandides van començar a descongelar-se i les cobertes de neu de la tardor-hivern es van fondre a la primavera. Gran part de la descàrrega es va dirigir al Rin i la seva extensió riu avall. L'escalfament ràpid i els canvis de vegetació, per obrir bosc, van començar al voltant de fa 13.000 BP. Cap al 9.000 BP, Europa estava completament coberta per boscos. Amb una disminució de la cobertura de gel a escala mundial, els nivells d’aigua de l’oceà van augmentar i el Canal de la Mànega i el mar del Nord es van reinundar. L’aigua de desglaç, afegint-se a l’oceà i la subsidència terrestre, va ofegar les antigues costes d’Europa de manera transgressional.","A mesura que el nord-oest d’Europa va començar a escalfar-se lentament des de fa 22.000 anys, el subsol gelat i les glaceres alpines expandides van començar a descongelar-se i les cobertes de neu de la tardor-hivern es van fondre a la primavera. Gran part de la descàrrega es va dirigir al Rin i la seva extensió riu avall. L'escalfament ràpid i els canvis de vegetació, per obrir bosc, van començar al voltant de fa 13.000 BP. Cap al 9.000 BP, Europa estava completament coberta per boscos. Amb una disminució de la cobertura de gel a escala mundial, els nivells d’aigua de l’oceà van augmentar i el Canal de la Mànega i el mar del Nord es van reinundar. L’aigua de desglaç, afegint-se a l’oceà i la subsidència terrestre, va ofegar les antigues costes d’Europa de manera transgressional.
----
Pregunta: Quan va començar Europa a escalfar-se lentament des de la darrera era glacial?
Resposta: fa 22.000 anys
----
Pregunta: Quan va començar l’escalfament ràpid i va ajudar la vegetació?
Resposta: 13.000 BP
----
Pregunta: On van anar les descàrregues de les glaceres a Europa durant la darrera era glacial?
Resposta:",Rin,0.2222222222222222,Al Rin i la seva extensió riu avall
"A mesura que el nord-oest d’Europa va començar a escalfar-se lentament des de fa 22.000 anys, el subsol gelat i les glaceres alpines expandides van començar a descongelar-se i les cobertes de neu de la tardor-hivern es van fondre a la primavera. Gran part de la descàrrega es va dirigir al Rin i la seva extensió riu avall. L'escalfament ràpid i els canvis de vegetació, per obrir bosc, van començar al voltant de fa 13.000 BP. Cap al 9.000 BP, Europa estava completament coberta per boscos. Amb una disminució de la cobertura de gel a escala mundial, els nivells d’aigua de l’oceà van augmentar i el Canal de la Mànega i el mar del Nord es van reinundar. L’aigua de desglaç, afegint-se a l’oceà i la subsidència terrestre, va ofegar les antigues costes d’Europa de manera transgressional.","A mesura que el nord-oest d’Europa va començar a escalfar-se lentament des de fa 22.000 anys, el subsol gelat i les glaceres alpines expandides van començar a descongelar-se i les cobertes de neu de la tardor-hivern es van fondre a la primavera. Gran part de la descàrrega es va dirigir al Rin i la seva extensió riu avall. L'escalfament ràpid i els canvis de vegetació, per obrir bosc, van començar al voltant de fa 13.000 BP. Cap al 9.000 BP, Europa estava completament coberta per boscos. Amb una disminució de la cobertura de gel a escala mundial, els nivells d’aigua de l’oceà van augmentar i el Canal de la Mànega i el mar del Nord es van reinundar. L’aigua de desglaç, afegint-se a l’oceà i la subsidència terrestre, va ofegar les antigues costes d’Europa de manera transgressional.
----
Pregunta: Quan va començar Europa a escalfar-se lentament des de la darrera era glacial?
Resposta: fa 22.000 anys
----
Pregunta: On van anar les descàrregues de les glaceres a Europa durant la darrera era glacial?
Resposta: Rin
----
Pregunta: Quan va començar l’escalfament ràpid i va ajudar la vegetació?
Resposta:",13.000 BP,0.4,fa 13.000 anys
"A mesura que el nord-oest d’Europa va començar a escalfar-se lentament des de fa 22.000 anys, el subsol gelat i les glaceres alpines expandides van començar a descongelar-se i les cobertes de neu de la tardor-hivern es van fondre a la primavera. Gran part de la descàrrega es va dirigir al Rin i la seva extensió riu avall. L'escalfament ràpid i els canvis de vegetació, per obrir bosc, van començar al voltant de fa 13.000 BP. Cap al 9.000 BP, Europa estava completament coberta per boscos. Amb una disminució de la cobertura de gel a escala mundial, els nivells d’aigua de l’oceà van augmentar i el Canal de la Mànega i el mar del Nord es van reinundar. L’aigua de desglaç, afegint-se a l’oceà i la subsidència terrestre, va ofegar les antigues costes d’Europa de manera transgressional.","A mesura que el nord-oest d’Europa va començar a escalfar-se lentament des de fa 22.000 anys, el subsol gelat i les glaceres alpines expandides van començar a descongelar-se i les cobertes de neu de la tardor-hivern es van fondre a la primavera. Gran part de la descàrrega es va dirigir al Rin i la seva extensió riu avall. L'escalfament ràpid i els canvis de vegetació, per obrir bosc, van començar al voltant de fa 13.000 BP. Cap al 9.000 BP, Europa estava completament coberta per boscos. Amb una disminució de la cobertura de gel a escala mundial, els nivells d’aigua de l’oceà van augmentar i el Canal de la Mànega i el mar del Nord es van reinundar. L’aigua de desglaç, afegint-se a l’oceà i la subsidència terrestre, va ofegar les antigues costes d’Europa de manera transgressional.
----
Pregunta: Quan va començar Europa a escalfar-se lentament des de la darrera era glacial?
Resposta: fa 22.000 anys
----
Pregunta: Quan va començar l’escalfament ràpid i va ajudar la vegetació?
Resposta: 13.000 BP
----
Pregunta: Quan va estar Europa completament coberta per boscos i recuperada de la darrera era glacial?
Resposta:",9.000 BP,1.0,9.000 BP
"A vegades, la fiscalia proposa un acord de culpabilitat als desobedients civils, com va passar en el cas de Camden 28, als qui va oferir l’oportunitat de declarar-se culpables d’un delicte menor per no haver d’entrar a presó. En algunes situacions de detenció massiva, els activistes decideixen utilitzar tàctiques de solidaritat per a garantir el mateix acord de culpabilitat per a tothom. Però alguns activistes opten per declarar-se culpables a cegues, sense acord previ. Mohandas Gandhi es va declarar culpable i va declarar al tribunal: ""Estic aquí per . . . donar la benvinguda i sotmetre’m de bon grat al compliment de la pena més alta que se’m pugui aplicar per allò que, segons la llei, és un delicte deliberat, i a mi em sembla que és el deure civil suprem.""","A vegades, la fiscalia proposa un acord de culpabilitat als desobedients civils, com va passar en el cas de Camden 28, als qui va oferir l’oportunitat de declarar-se culpables d’un delicte menor per no haver d’entrar a presó. En algunes situacions de detenció massiva, els activistes decideixen utilitzar tàctiques de solidaritat per a garantir el mateix acord de culpabilitat per a tothom. Però alguns activistes opten per declarar-se culpables a cegues, sense acord previ. Mohandas Gandhi es va declarar culpable i va declarar al tribunal: ""Estic aquí per . . . donar la benvinguda i sotmetre’m de bon grat al compliment de la pena més alta que se’m pugui aplicar per allò que, segons la llei, és un delicte deliberat, i a mi em sembla que és el deure civil suprem.""
----
Pregunta: A vegades, quin tipus de culpabilitat s’assumeix com a acte de desobediència?
Resposta: culpables a cegues
----
Pregunta: Quin famós indi es va declarar culpable i es va posar a disposició dels tribunals?
Resposta: Mohandas Gandhi
----
Pregunta: Quina mena de càstig s’ofereix a vegades als desobedients civils?
Resposta:",acord de culpabilitat,0.0,Un delicte menor
"A vegades, la fiscalia proposa un acord de culpabilitat als desobedients civils, com va passar en el cas de Camden 28, als qui va oferir l’oportunitat de declarar-se culpables d’un delicte menor per no haver d’entrar a presó. En algunes situacions de detenció massiva, els activistes decideixen utilitzar tàctiques de solidaritat per a garantir el mateix acord de culpabilitat per a tothom. Però alguns activistes opten per declarar-se culpables a cegues, sense acord previ. Mohandas Gandhi es va declarar culpable i va declarar al tribunal: ""Estic aquí per . . . donar la benvinguda i sotmetre’m de bon grat al compliment de la pena més alta que se’m pugui aplicar per allò que, segons la llei, és un delicte deliberat, i a mi em sembla que és el deure civil suprem.""","A vegades, la fiscalia proposa un acord de culpabilitat als desobedients civils, com va passar en el cas de Camden 28, als qui va oferir l’oportunitat de declarar-se culpables d’un delicte menor per no haver d’entrar a presó. En algunes situacions de detenció massiva, els activistes decideixen utilitzar tàctiques de solidaritat per a garantir el mateix acord de culpabilitat per a tothom. Però alguns activistes opten per declarar-se culpables a cegues, sense acord previ. Mohandas Gandhi es va declarar culpable i va declarar al tribunal: ""Estic aquí per . . . donar la benvinguda i sotmetre’m de bon grat al compliment de la pena més alta que se’m pugui aplicar per allò que, segons la llei, és un delicte deliberat, i a mi em sembla que és el deure civil suprem.""
----
Pregunta: Quina mena de càstig s’ofereix a vegades als desobedients civils?
Resposta: acord de culpabilitat
----
Pregunta: A vegades, quin tipus de culpabilitat s’assumeix com a acte de desobediència?
Resposta: culpables a cegues
----
Pregunta: Normalment, quin és l’objectiu d’acceptar un acord de culpabilitat?
Resposta:",no haver d’entrar a presó,0.25,Per evitar la presó
"A vegades, la fiscalia proposa un acord de culpabilitat als desobedients civils, com va passar en el cas de Camden 28, als qui va oferir l’oportunitat de declarar-se culpables d’un delicte menor per no haver d’entrar a presó. En algunes situacions de detenció massiva, els activistes decideixen utilitzar tàctiques de solidaritat per a garantir el mateix acord de culpabilitat per a tothom. Però alguns activistes opten per declarar-se culpables a cegues, sense acord previ. Mohandas Gandhi es va declarar culpable i va declarar al tribunal: ""Estic aquí per . . . donar la benvinguda i sotmetre’m de bon grat al compliment de la pena més alta que se’m pugui aplicar per allò que, segons la llei, és un delicte deliberat, i a mi em sembla que és el deure civil suprem.""","A vegades, la fiscalia proposa un acord de culpabilitat als desobedients civils, com va passar en el cas de Camden 28, als qui va oferir l’oportunitat de declarar-se culpables d’un delicte menor per no haver d’entrar a presó. En algunes situacions de detenció massiva, els activistes decideixen utilitzar tàctiques de solidaritat per a garantir el mateix acord de culpabilitat per a tothom. Però alguns activistes opten per declarar-se culpables a cegues, sense acord previ. Mohandas Gandhi es va declarar culpable i va declarar al tribunal: ""Estic aquí per . . . donar la benvinguda i sotmetre’m de bon grat al compliment de la pena més alta que se’m pugui aplicar per allò que, segons la llei, és un delicte deliberat, i a mi em sembla que és el deure civil suprem.""
----
Pregunta: A vegades, quin tipus de culpabilitat s’assumeix com a acte de desobediència?
Resposta: culpables a cegues
----
Pregunta: Quin famós indi es va declarar culpable i es va posar a disposició dels tribunals?
Resposta: Mohandas Gandhi
----
Pregunta: Quan es deté molta gent, quina és una tàctica habitual en la negociació?
Resposta:",solidaritat,0.0,Indemnització per culpa
"A vegades, la fiscalia proposa un acord de culpabilitat als desobedients civils, com va passar en el cas de Camden 28, als qui va oferir l’oportunitat de declarar-se culpables d’un delicte menor per no haver d’entrar a presó. En algunes situacions de detenció massiva, els activistes decideixen utilitzar tàctiques de solidaritat per a garantir el mateix acord de culpabilitat per a tothom. Però alguns activistes opten per declarar-se culpables a cegues, sense acord previ. Mohandas Gandhi es va declarar culpable i va declarar al tribunal: ""Estic aquí per . . . donar la benvinguda i sotmetre’m de bon grat al compliment de la pena més alta que se’m pugui aplicar per allò que, segons la llei, és un delicte deliberat, i a mi em sembla que és el deure civil suprem.""","A vegades, la fiscalia proposa un acord de culpabilitat als desobedients civils, com va passar en el cas de Camden 28, als qui va oferir l’oportunitat de declarar-se culpables d’un delicte menor per no haver d’entrar a presó. En algunes situacions de detenció massiva, els activistes decideixen utilitzar tàctiques de solidaritat per a garantir el mateix acord de culpabilitat per a tothom. Però alguns activistes opten per declarar-se culpables a cegues, sense acord previ. Mohandas Gandhi es va declarar culpable i va declarar al tribunal: ""Estic aquí per . . . donar la benvinguda i sotmetre’m de bon grat al compliment de la pena més alta que se’m pugui aplicar per allò que, segons la llei, és un delicte deliberat, i a mi em sembla que és el deure civil suprem.""
----
Pregunta: Quina mena de càstig s’ofereix a vegades als desobedients civils?
Resposta: acord de culpabilitat
----
Pregunta: Quan es deté molta gent, quina és una tàctica habitual en la negociació?
Resposta: solidaritat
----
Pregunta: A vegades, quin tipus de culpabilitat s’assumeix com a acte de desobediència?
Resposta:",culpables a cegues,0.0,Acord de culpabilitat
"A vegades, la fiscalia proposa un acord de culpabilitat als desobedients civils, com va passar en el cas de Camden 28, als qui va oferir l’oportunitat de declarar-se culpables d’un delicte menor per no haver d’entrar a presó. En algunes situacions de detenció massiva, els activistes decideixen utilitzar tàctiques de solidaritat per a garantir el mateix acord de culpabilitat per a tothom. Però alguns activistes opten per declarar-se culpables a cegues, sense acord previ. Mohandas Gandhi es va declarar culpable i va declarar al tribunal: ""Estic aquí per . . . donar la benvinguda i sotmetre’m de bon grat al compliment de la pena més alta que se’m pugui aplicar per allò que, segons la llei, és un delicte deliberat, i a mi em sembla que és el deure civil suprem.""","A vegades, la fiscalia proposa un acord de culpabilitat als desobedients civils, com va passar en el cas de Camden 28, als qui va oferir l’oportunitat de declarar-se culpables d’un delicte menor per no haver d’entrar a presó. En algunes situacions de detenció massiva, els activistes decideixen utilitzar tàctiques de solidaritat per a garantir el mateix acord de culpabilitat per a tothom. Però alguns activistes opten per declarar-se culpables a cegues, sense acord previ. Mohandas Gandhi es va declarar culpable i va declarar al tribunal: ""Estic aquí per . . . donar la benvinguda i sotmetre’m de bon grat al compliment de la pena més alta que se’m pugui aplicar per allò que, segons la llei, és un delicte deliberat, i a mi em sembla que és el deure civil suprem.""
----
Pregunta: Normalment, quin és l’objectiu d’acceptar un acord de culpabilitat?
Resposta: no haver d’entrar a presó
----
Pregunta: Quan es deté molta gent, quina és una tàctica habitual en la negociació?
Resposta: solidaritat
----
Pregunta: Quin famós indi es va declarar culpable i es va posar a disposició dels tribunals?
Resposta:",Mohandas Gandhi,0.0,Riu Olivina Lanzarote
"ARPANET i SITA HLN van començar a funcionar el 1969. Abans de la introducció de l’X.25 el 1973, s’havien desenvolupat unes vint tecnologies de xarxa diferents. Dues diferències fonamentals són la divisió de funcions i tasques entre els allotjadors a l’extrem de la xarxa i el nucli de la xarxa. En el sistema de datagrames, els allotjadors són responsables de garantir el lliurament ordenat dels paquets. El protocol de datagrama d’usuari (UDP, per la seva sigla en anglès) és un exemple de protocol de datagrama. En el sistema de trucada virtual, la xarxa garanteix el lliurament seqüencial de dades a l’allotjador. Això dona com a resultat una interfície d’allotjador més simple amb menys funcionalitat que en el model de datagrama. El conjunt de protocols X.25 utilitza aquest tipus de xarxa.","ARPANET i SITA HLN van començar a funcionar el 1969. Abans de la introducció de l’X.25 el 1973, s’havien desenvolupat unes vint tecnologies de xarxa diferents. Dues diferències fonamentals són la divisió de funcions i tasques entre els allotjadors a l’extrem de la xarxa i el nucli de la xarxa. En el sistema de datagrames, els allotjadors són responsables de garantir el lliurament ordenat dels paquets. El protocol de datagrama d’usuari (UDP, per la seva sigla en anglès) és un exemple de protocol de datagrama. En el sistema de trucada virtual, la xarxa garanteix el lliurament seqüencial de dades a l’allotjador. Això dona com a resultat una interfície d’allotjador més simple amb menys funcionalitat que en el model de datagrama. El conjunt de protocols X.25 utilitza aquest tipus de xarxa.
----
Pregunta: 2 diferències entre les tecnologies X.25 i ARPNET CITA
Resposta: Dues diferències fonamentals són la divisió de funcions i tasques entre els allotjadors a l’extrem de la xarxa i el nucli de la xarxa
----
Pregunta: Quin tipus de xarxa utilitza l’X.25?
Resposta: protocol de datagrama d’usuari
----
Pregunta: En quin any van entrar en funcionament ARPNET i SITA?
Resposta:",1969,1.0,1969
"ARPANET i SITA HLN van començar a funcionar el 1969. Abans de la introducció de l’X.25 el 1973, s’havien desenvolupat unes vint tecnologies de xarxa diferents. Dues diferències fonamentals són la divisió de funcions i tasques entre els allotjadors a l’extrem de la xarxa i el nucli de la xarxa. En el sistema de datagrames, els allotjadors són responsables de garantir el lliurament ordenat dels paquets. El protocol de datagrama d’usuari (UDP, per la seva sigla en anglès) és un exemple de protocol de datagrama. En el sistema de trucada virtual, la xarxa garanteix el lliurament seqüencial de dades a l’allotjador. Això dona com a resultat una interfície d’allotjador més simple amb menys funcionalitat que en el model de datagrama. El conjunt de protocols X.25 utilitza aquest tipus de xarxa.","ARPANET i SITA HLN van començar a funcionar el 1969. Abans de la introducció de l’X.25 el 1973, s’havien desenvolupat unes vint tecnologies de xarxa diferents. Dues diferències fonamentals són la divisió de funcions i tasques entre els allotjadors a l’extrem de la xarxa i el nucli de la xarxa. En el sistema de datagrames, els allotjadors són responsables de garantir el lliurament ordenat dels paquets. El protocol de datagrama d’usuari (UDP, per la seva sigla en anglès) és un exemple de protocol de datagrama. En el sistema de trucada virtual, la xarxa garanteix el lliurament seqüencial de dades a l’allotjador. Això dona com a resultat una interfície d’allotjador més simple amb menys funcionalitat que en el model de datagrama. El conjunt de protocols X.25 utilitza aquest tipus de xarxa.
----
Pregunta: En quin any van entrar en funcionament ARPNET i SITA?
Resposta: 1969
----
Pregunta: Què garanteix el protocol de datagrama d’usuari?
Resposta: la xarxa
----
Pregunta: Quin tipus de xarxa utilitza l’X.25?
Resposta: protocol de datagrama d’usuari
----
Pregunta: 2 diferències entre les tecnologies X.25 i ARPNET CITA
Resposta:",Dues diferències fonamentals són la divisió de funcions i tasques entre els allotjadors a l’extrem de la xarxa i el nucli de la xarxa,0.1081081081081081,"1. X.25 és un sistema de trucades virtuals, ARPNET és un sistema de datagrames"
"ARPANET i SITA HLN van començar a funcionar el 1969. Abans de la introducció de l’X.25 el 1973, s’havien desenvolupat unes vint tecnologies de xarxa diferents. Dues diferències fonamentals són la divisió de funcions i tasques entre els allotjadors a l’extrem de la xarxa i el nucli de la xarxa. En el sistema de datagrames, els allotjadors són responsables de garantir el lliurament ordenat dels paquets. El protocol de datagrama d’usuari (UDP, per la seva sigla en anglès) és un exemple de protocol de datagrama. En el sistema de trucada virtual, la xarxa garanteix el lliurament seqüencial de dades a l’allotjador. Això dona com a resultat una interfície d’allotjador més simple amb menys funcionalitat que en el model de datagrama. El conjunt de protocols X.25 utilitza aquest tipus de xarxa.","ARPANET i SITA HLN van començar a funcionar el 1969. Abans de la introducció de l’X.25 el 1973, s’havien desenvolupat unes vint tecnologies de xarxa diferents. Dues diferències fonamentals són la divisió de funcions i tasques entre els allotjadors a l’extrem de la xarxa i el nucli de la xarxa. En el sistema de datagrames, els allotjadors són responsables de garantir el lliurament ordenat dels paquets. El protocol de datagrama d’usuari (UDP, per la seva sigla en anglès) és un exemple de protocol de datagrama. En el sistema de trucada virtual, la xarxa garanteix el lliurament seqüencial de dades a l’allotjador. Això dona com a resultat una interfície d’allotjador més simple amb menys funcionalitat que en el model de datagrama. El conjunt de protocols X.25 utilitza aquest tipus de xarxa.
----
Pregunta: En quin any van entrar en funcionament ARPNET i SITA?
Resposta: 1969
----
Pregunta: 2 diferències entre les tecnologies X.25 i ARPNET CITA
Resposta: Dues diferències fonamentals són la divisió de funcions i tasques entre els allotjadors a l’extrem de la xarxa i el nucli de la xarxa
----
Pregunta: Quin tipus de xarxa utilitza l’X.25?
Resposta: protocol de datagrama d’usuari
----
Pregunta: Què garanteix el protocol de datagrama d’usuari?
Resposta:",la xarxa,0.0,Garanteix que les dades es lliuraran en l'ordre en què es van enviar
"ARPANET i SITA HLN van començar a funcionar el 1969. Abans de la introducció de l’X.25 el 1973, s’havien desenvolupat unes vint tecnologies de xarxa diferents. Dues diferències fonamentals són la divisió de funcions i tasques entre els allotjadors a l’extrem de la xarxa i el nucli de la xarxa. En el sistema de datagrames, els allotjadors són responsables de garantir el lliurament ordenat dels paquets. El protocol de datagrama d’usuari (UDP, per la seva sigla en anglès) és un exemple de protocol de datagrama. En el sistema de trucada virtual, la xarxa garanteix el lliurament seqüencial de dades a l’allotjador. Això dona com a resultat una interfície d’allotjador més simple amb menys funcionalitat que en el model de datagrama. El conjunt de protocols X.25 utilitza aquest tipus de xarxa.","ARPANET i SITA HLN van començar a funcionar el 1969. Abans de la introducció de l’X.25 el 1973, s’havien desenvolupat unes vint tecnologies de xarxa diferents. Dues diferències fonamentals són la divisió de funcions i tasques entre els allotjadors a l’extrem de la xarxa i el nucli de la xarxa. En el sistema de datagrames, els allotjadors són responsables de garantir el lliurament ordenat dels paquets. El protocol de datagrama d’usuari (UDP, per la seva sigla en anglès) és un exemple de protocol de datagrama. En el sistema de trucada virtual, la xarxa garanteix el lliurament seqüencial de dades a l’allotjador. Això dona com a resultat una interfície d’allotjador més simple amb menys funcionalitat que en el model de datagrama. El conjunt de protocols X.25 utilitza aquest tipus de xarxa.
----
Pregunta: 2 diferències entre les tecnologies X.25 i ARPNET CITA
Resposta: Dues diferències fonamentals són la divisió de funcions i tasques entre els allotjadors a l’extrem de la xarxa i el nucli de la xarxa
----
Pregunta: Què garanteix el protocol de datagrama d’usuari?
Resposta: la xarxa
----
Pregunta: Quin tipus de xarxa utilitza l’X.25?
Resposta:",protocol de datagrama d’usuari,0.15384615384615383,La xarxa X.25 utilitza un sistema de trucades virtuals.
"Al Regne Unit, un tècnic en farmàcia és considerat un professional sanitari i, normalment, no treballa sota la supervisió directa d’un farmacèutic (si treballa en una farmàcia d’hospital) sinó que rep la supervisió d’altres tècnics en farmàcia de rang superior. Al Regne Unit, el paper d’un tècnic en farmàcia ha crescut i se li ha transferit la gestió del departament de farmàcia i de les àrees especialitzades en la pràctica farmacèutica, la qual cosa permet als farmacèutics tenir més temps per especialitzar-se en el seu camp d’experiència com a consultors farmacèutics i passar més temps treballant amb els pacients i fent recerca. Un tècnic en farmàcia, un cop graduat, s’ha d’inscriure com a professional al registre del Consell General de Farmacèutics (CGF). El CGF és l’òrgan rector dels professionals sanitaris i farmacèutics i és qui regula la pràctica dels farmacèutics i dels tècnics en farmàcia.","Al Regne Unit, un tècnic en farmàcia és considerat un professional sanitari i, normalment, no treballa sota la supervisió directa d’un farmacèutic (si treballa en una farmàcia d’hospital) sinó que rep la supervisió d’altres tècnics en farmàcia de rang superior. Al Regne Unit, el paper d’un tècnic en farmàcia ha crescut i se li ha transferit la gestió del departament de farmàcia i de les àrees especialitzades en la pràctica farmacèutica, la qual cosa permet als farmacèutics tenir més temps per especialitzar-se en el seu camp d’experiència com a consultors farmacèutics i passar més temps treballant amb els pacients i fent recerca. Un tècnic en farmàcia, un cop graduat, s’ha d’inscriure com a professional al registre del Consell General de Farmacèutics (CGF). El CGF és l’òrgan rector dels professionals sanitaris i farmacèutics i és qui regula la pràctica dels farmacèutics i dels tècnics en farmàcia.
----
Pregunta: On s’ha d’inscriure un tècnic en farmàcia?
Resposta: al registre del Consell General de Farmacèutics (CGF)
----
Pregunta: Quina mena de professional és un tècnic en farmàcia?
Resposta: professional sanitari
----
Pregunta: De qui rep la supervisió un tècnic en farmàcia al Regne Unit?
Resposta:",d’altres tècnics en farmàcia de rang superior,0.6153846153846153,La supervisió d'altres tècnics en farmàcia
"Al Regne Unit, un tècnic en farmàcia és considerat un professional sanitari i, normalment, no treballa sota la supervisió directa d’un farmacèutic (si treballa en una farmàcia d’hospital) sinó que rep la supervisió d’altres tècnics en farmàcia de rang superior. Al Regne Unit, el paper d’un tècnic en farmàcia ha crescut i se li ha transferit la gestió del departament de farmàcia i de les àrees especialitzades en la pràctica farmacèutica, la qual cosa permet als farmacèutics tenir més temps per especialitzar-se en el seu camp d’experiència com a consultors farmacèutics i passar més temps treballant amb els pacients i fent recerca. Un tècnic en farmàcia, un cop graduat, s’ha d’inscriure com a professional al registre del Consell General de Farmacèutics (CGF). El CGF és l’òrgan rector dels professionals sanitaris i farmacèutics i és qui regula la pràctica dels farmacèutics i dels tècnics en farmàcia.","Al Regne Unit, un tècnic en farmàcia és considerat un professional sanitari i, normalment, no treballa sota la supervisió directa d’un farmacèutic (si treballa en una farmàcia d’hospital) sinó que rep la supervisió d’altres tècnics en farmàcia de rang superior. Al Regne Unit, el paper d’un tècnic en farmàcia ha crescut i se li ha transferit la gestió del departament de farmàcia i de les àrees especialitzades en la pràctica farmacèutica, la qual cosa permet als farmacèutics tenir més temps per especialitzar-se en el seu camp d’experiència com a consultors farmacèutics i passar més temps treballant amb els pacients i fent recerca. Un tècnic en farmàcia, un cop graduat, s’ha d’inscriure com a professional al registre del Consell General de Farmacèutics (CGF). El CGF és l’òrgan rector dels professionals sanitaris i farmacèutics i és qui regula la pràctica dels farmacèutics i dels tècnics en farmàcia.
----
Pregunta: De qui rep la supervisió un tècnic en farmàcia al Regne Unit?
Resposta: d’altres tècnics en farmàcia de rang superior
----
Pregunta: De què s’ocupa principalment el CGF?
Resposta: regula la pràctica dels farmacèutics i dels tècnics en farmàcia
----
Pregunta: Quina mena de professional és un tècnic en farmàcia?
Resposta: professional sanitari
----
Pregunta: On s’ha d’inscriure un tècnic en farmàcia?
Resposta:",al registre del Consell General de Farmacèutics (CGF),0.5,Consell General de Farmàcies
